Año,Clave cuenca,Clave Región,Región hidrológica,Descripcion,RHA,Clave RHA,Nombre de cuenca,ExtraccionSuperficial,Area,DisponibilidadMediaAnua,EscurrimientoNatural
2007,1014,31,Sinaloa,Desde el nacimiento del Río Piaxtla hasta donde se localiza la estación hidrométrica Piaxtla.,Pacífico Norte,III,Río Piaxtla 1,2.36,4842.69,982.41,991.09
2007,1015,31,Sinaloa,"Desde la estación hidrométrica Piaxtla, hasta su desembocadura en el Golfo de California.",Pacífico Norte,III,Río Piaxtla 2,9.01,2604.37,1403.22,423.52
2007,1016,31,Sinaloa,Desde el nacimiento del Río Mocorito hasta la presa Eustaquio Buelna.,Pacífico Norte,III,Río Mocorito 1,2.83,1620.3,0.27,151.11
2007,1017,31,Sinaloa,Desde la presa Eustaquio Buelna hasta su desembocadura en el Océano Pacífico.,Pacífico Norte,III,Río Mocorito 2,493.38,858.5,1.08,77.44
2007,1018,31,Sinaloa,Desde su nacimiento hasta la EH Santa Cruz,Pacífico Norte,III,Río San Lorenzo 1,4.58,8220.84,333.67,1413.92
2007,1019,31,Sinaloa,Desde la EH Santa Cruz hasta su desembocadura al Océano Pacífico,Pacífico Norte,III,Río San Lorenzo 2,918.08,1549.17,400.26,265.78
2007,102,6,B.C. Noroeste,Desde el nacimiento del arroyo El Bajío hasta su desembocadura al Océanos Pacífico.,Península de Baja California,I,Descanso-Los Médanos,0.931,660.3,11.557,13.875
2007,103,6,B.C. Noroeste,Desde el nacimiento del arroyo Agua Caliente hasta su desembocadura al Océano Pacífico.,Península de Baja California,I,Guadalupe,34.23,2380.5,2.317,40.608
2007,104,6,B.C. Noroeste,Desde el nacimiento del arroyo El Gallo hasta su desembocadura al Océano Pacífico.,Península de Baja California,I,Ensenada-El Gallo,2.107,787.8,9.69,13.709
2007,105,6,B.C. Noroeste,Desde el nacimiento del arroyo Maneadero hasta su desembocadura al Océano Pacífico.,Península de Baja California,I,San Carlos,0.651,854.2,11.987,14.043
2007,106,6,B.C. Noroeste,Desde el nacimiento del arroyo La Hervidora hasta su desembocadura al Océano Pacífico.,Península de Baja California,I,Maneadero-Las Ánimas,0.924,906.8,13.292,15.795
2007,107,6,B.C. Noroeste,Desde el nacimiento del arroyo Santo Tomás hasta su desembocadura al Océano Pacífico.,Península de Baja California,I,Santo Tomás,0.339,812.4,11.793,13.479
2007,108,6,B.C. Noroeste,Desde el nacimiento del arroyo San Isidro hasta su desembocadura al Océano Pacífico.,Península de Baja California,I,San Vicente,1.563,2152.2,28.933,33.885
2007,109,6,B.C. Noroeste,Desde el nacimiento del arroyo Salado hasta su desembocadura al Océano Pacífico.,Península de Baja California,I,Los Cochis-El Salado,0.243,1920.3,24.554,27.552
2007,110,6,B.C. Noroeste,Desde el nacimiento del arroyo San Rafael hasta su desembocadura al Océano Pacífico.,Península de Baja California,I,San Rafael,0.491,1401.4,15.836,18.142
2007,1101,26,Presidio-San Pedro,Desde su nacimiento hasta la EH La Ballona,Pacífico Norte,III,Río Cañas 1,3.076,190.62,122.171,126.225
2007,1102,26,Presidio-San Pedro,Desde la EH La Ballona hasta su desembocadura al Océano Pacífico,Pacífico Norte,III,Río Cañas 2,1.369,435.504,170.958,49.178
2007,1103,26,Presidio-San Pedro,Desde el nacimiento del río Acaponeta hasta donde se localiza la EH Acaponeta,Pacífico Norte,III,Río Acaponeta 1,22.39,5146.95,1333.12,1358.89
2007,1104,26,Presidio-San Pedro,Desde la EH Acaponeta hasta su desembocadura en el Océano Pacífico,Pacífico Norte,III,Río Acaponeta 2,3.58,252.73,1412.04,79.12
2007,111,6,B.C. Noroeste,Desde el nacimiento del arroyo San Telmo hasta su desembocadura al Océano Pacífico.,Península de Baja California,I,San Telmo,3.737,1334.3,7.639,12.64
2007,112,6,B.C. Noroeste,Desde el nacimiento del arroyo Santo Domingo hasta su desembocadura al Océano Pacífico.,Península de Baja California,I,Santo Domingo,1.749,1226.4,13.804,17.281
2007,113,6,B.C. Noroeste,Desde el nacimiento del arroyo Agua Chiquita hasta su desembocadura al Océano Pacífico.,Península de Baja California,I,San Quintín,0.383,947.4,7.586,8.855
2007,114,6,B.C. Noroeste,Desde el nacimiento del arroyo San Simón hasta su desembocadura al Océano Pacífico.,Península de Baja California,I,San Simón,0.162,1660.4,15.014,16.863
2007,115,6,B.C. Noroeste,Desde el nacimiento del arroyo El Socorro hasta su desembocadura al Océano Pacífico.,Península de Baja California,I,El Socorro,0.004,769.3,5.804,6.453
2007,116,6,B.C. Noroeste,Desde el nacimiento del arroyo El Rosario hasta su desembocadura al Océano Pacífico.,Península de Baja California,I,El Rosario,1.357,2688.7,23.852,28.01
2007,1201,20,Lerma-Santiago,Desde su origen hasta la presa José A Alzate,Lerma Santiago Pacífico,VIII,Río Lerma 1,39.3,2137,0,244.9
2007,1202,20,Lerma-Santiago,Desde su origen hasta la presa Ignacio Ramírez,Lerma Santiago Pacífico,VIII,Río La Gavia,34.4,505,0,98.7
2007,1203,20,Lerma-Santiago,Desde su origen hasta la presa Tepetitlán,Lerma Santiago Pacífico,VIII,Río Jaltepec,21.5,378,0,69
2007,1204,20,Lerma-Santiago,"Desde las presas Alzate, Ramírez y Tepetitlán hasta  la presa Tepuxtepec",Lerma Santiago Pacífico,VIII,Río Lerma 2,104.6,2623,0,460.3
2007,1205,20,Lerma-Santiago,Desde la presa Tepuxtepec hasta la presa Solís,Lerma Santiago Pacífico,VIII,Río Lerma 3,114.4,2895,0,369.1
2007,1206,20,Lerma-Santiago,Desde su origen hasta la presa Ignacio Allende,Lerma Santiago Pacífico,VIII,Río La Laja 1,56.4,4981,0,265.2
2007,1207,20,Lerma-Santiago,Desde su origen hasta la EH Ameche,Lerma Santiago Pacífico,VIII,Río Querétaro,53.8,2255,0,128.9
2007,1208,20,Lerma-Santiago,Desde la presa Ignacio Allende hasta la EH Pericos,Lerma Santiago Pacífico,VIII,Río La Laja 2,227.8,2415,0,80.7
2007,1209,20,Lerma-Santiago,Laguna de Yuriria,Lerma Santiago Pacífico,VIII,Laguna  de Yuriria,109.6,1093,0,116.2
2007,1210,20,Lerma-Santiago,"Desde la presa Solís, la Laguna de Yuríria y la EH Pericos hasta la EH Salamanca",Lerma Santiago Pacífico,VIII,Río Lerma 4,450.9,2751,0,329.4
2007,1211,20,Lerma-Santiago,Desde su origen hasta la EH Las Adjuntas,Lerma Santiago Pacífico,VIII,Río Turbio,152.6,2913,0,163.4
2007,1212,20,Lerma-Santiago,Desde su origen hasta la presa Melchor Ocampo,Lerma Santiago Pacífico,VIII,Río Angulo,101.3,2064,0,284
2007,1213,20,Lerma-Santiago,Desde la presa Melchor Ocampo y las EH Salamanca y las Adjuntas hasta la EH Corrales,Lerma Santiago Pacífico,VIII,Río Lerma 5,443,7143,0,482.1
2007,1214,20,Lerma-Santiago,Desde la EH Corrales hasta la EH Yurecuaro,Lerma Santiago Pacífico,VIII,Río Lerma 6,106.7,2023,0,233.2
2007,1215,20,Lerma-Santiago,Desde su origen hasta la EH La Estanzuela,Lerma Santiago Pacífico,VIII,Río Duero,239.1,2198,0,457.8
2007,1216,20,Lerma-Santiago,Desde su origen hasta la EH Zula,Lerma Santiago Pacífico,VIII,Río Zula,31.1,2098,0,181
2007,1217,20,Lerma-Santiago,"Desde las EH Yurecuaro, Estanzuela y Zula hasta el Lago de Chapala",Lerma Santiago Pacífico,VIII,Río Lerma 7,271.5,6644,0,943.9
2007,1218,20,Lerma-Santiago,Cuenca cerrada del Lago de Pátzcuaro,Lerma Santiago Pacífico,VIII,Lago de Pátzcuaro,31.7,1096,8.1,152.3
2007,1219,20,Lerma-Santiago,Cuenca cerrada del Lago de Cuitzeo,Lerma Santiago Pacífico,VIII,Lago de Cuitzeo,200.8,3675,0,452.6
2007,1220,20,Lerma-Santiago,Desde su nacimiento hasta la EC  San Francisco de los Romo,Lerma Santiago Pacífico,VIII,Río San Pedro,15.04,1833,0.08,17.86
2007,1221,20,Lerma-Santiago,Desde el nacimiento del Río Santiago hasta  la presa Plutarco Elías Calles,Lerma Santiago Pacífico,VIII,Presa Calles,2.81,587,0.56,50.18
2007,1222,20,Lerma-Santiago,"Desde la EC San Francisco de los Romo y la presa Plutarco Elías Calles, hasta la presa El Niágara",Lerma Santiago Pacífico,VIII,Presa El Niágara,85.25,3107,1.83,60.6
2007,1223,20,Lerma-Santiago,Desde el nacimiento del Río de Lagos hasta  la Presa El Cuarenta,Lerma Santiago Pacífico,VIII,Presa El Cuarenta,25.93,2357,1.53,50.21
2007,1224,20,Lerma-Santiago,Desde la presa El Cuarenta hasta  la confluencia del Río de Lagos con el Río Verde,Lerma Santiago Pacífico,VIII,Río de Lagos,62.46,2790,13.65,147.44
2007,1225,20,Lerma-Santiago,Desde la presa El Niágara hasta la presa Ajojucar,Lerma Santiago Pacífico,VIII,Presa Ajojucar,15.82,772,3.38,22.3
2007,1226,20,Lerma-Santiago,Desde su nacimiento hasta  la presa Agostadero,Lerma Santiago Pacífico,VIII,Río Grande,1.92,316,1.69,20.24
2007,1227,20,Lerma-Santiago,Desde su nacimiento hasta  su confluencia con el Río Verde,Lerma Santiago Pacífico,VIII,Río Encarnación,38.48,2489,7.85,119.76
2007,1228,20,Lerma-Santiago,Desde las presas Ajojucar y Agostadero hasta la EH Paso del Sabino,Lerma Santiago Pacífico,VIII,Río Aguascalientes,10.36,966,17.7,48.62
2007,1229,20,Lerma-Santiago,Desde su nacimiento  hasta  su confluencia con el Río Verde,Lerma Santiago Pacífico,VIII,Río San Miguel,4.31,1085,7.61,76.52
2007,1230,20,Lerma-Santiago,Desde su nacimiento hasta su confluencia con el Río Verde,Lerma Santiago Pacífico,VIII,Río del Valle,2.13,713,4.13,60.92
2007,1231,20,Lerma-Santiago,"Desde la EH Paso del Sabino y la confluencia de los ríos San Miguel y del Valle con el Río Verde, hasta la EH La Cuña",Lerma Santiago Pacífico,VIII,Río Verde 1,12.09,2197,54.64,117.51
2007,1232,20,Lerma-Santiago,Desde la EH La Cuña hasta su confluencia con el Río  Santiago,Lerma Santiago Pacífico,VIII,Río Verde 2,23.06,1414,77.3,149.55
2007,1233,20,Lerma-Santiago,Desde su nacimiento del Río Palomas hasta  la presa Palomas,Lerma Santiago Pacífico,VIII,Río Palomas,3.17,349,1.59,27.05
2007,1234,20,Lerma-Santiago,Desde el nacimiento del Arroyo Malpaso y la presa Palomas hasta  la presa El Chique,Lerma Santiago Pacífico,VIII,Presa El Chique,39.15,2329,7.45,81.13
2007,1235,20,Lerma-Santiago,Desde la presa El Chique hasta  la presa Achoquen,Lerma Santiago Pacífico,VIII,Río Juchipila 1,73.33,3154,24.22,128.31
2007,1236,20,Lerma-Santiago,Desde la presa Achoquen hasta  la presa La Boquilla,Lerma Santiago Pacífico,VIII,Río Juchipila 2,11.1,2599,61.91,186.05
2007,1237,20,Lerma-Santiago,Desde la presa La Boquilla hasta  su confluencia con el Río Santiago,Lerma Santiago Pacífico,VIII,Río Juchipila 3,0.02,18,62.16,1.18
2007,1238,20,Lerma-Santiago,Desde la salida del Lago de Chapala hasta la EH Las Juntas,Lerma Santiago Pacífico,VIII,Río Santiago 1,2410.76,3126,36.81,408.5
2007,1239,20,Lerma-Santiago,Desde la  EH Las Juntas hasta la EH San Cristóbal II,Lerma Santiago Pacífico,VIII,Río Santiago 2,268.7,1288,299.96,701
2007,1240,20,Lerma-Santiago,Desde la  EH San Cristóbal II hasta la presa Santa Rosa,Lerma Santiago Pacífico,VIII,Presa Santa Rosa,1581.05,1993,781.1,456.1
2007,1241,20,Lerma-Santiago,Desde la  presa Santa Rosa hasta la EH La Yesca,Lerma Santiago Pacífico,VIII,Río Santiago 3,3.3,2342,900.8,328.9
2007,1242,20,Lerma-Santiago,Desde su nacimiento hasta la EH La Gloria,Lerma Santiago Pacífico,VIII,Río Tepetongo,23.62,3113,6.47,76
2007,1243,20,Lerma-Santiago,Desde su nacimiento hasta la EH El Zapote,Lerma Santiago Pacífico,VIII,Río Tlaltenango,46.09,2577,60.68,226.7
2007,1244,20,Lerma-Santiago,Desde su nacimiento hasta la EH La Florida,Lerma Santiago Pacífico,VIII,Arroyo Lobatos,11.74,1741,16.13,57.8
2007,1245,20,Lerma-Santiago,Desde las EH El Zapote y La Florida  hasta la EH Bolaños,Lerma Santiago Pacífico,VIII,Río Bolaños 1,10.6,4603,209.32,359.8
2007,1246,20,Lerma-Santiago,Desde la EH Bolaños hasta la EH El Caimán,Lerma Santiago Pacífico,VIII,Río Bolaños 2,1,2907,304.69,261.4
2007,1247,20,Lerma-Santiago,Desde su nacimiento hasta la EH El Platanito,Lerma Santiago Pacífico,VIII,Río San Juan,0.9,5743,149.55,410.4
2007,1248,20,Lerma-Santiago,Desde la EH El Platanito hasta donde se le une el Río Huajimic,Lerma Santiago Pacífico,VIII,Río Atengo,1.5,6186,282.22,363.3
2007,1249,20,Lerma-Santiago,Desde su nacimiento hasta donde se le unen los arroyos Tempisque y Los Leones,Lerma Santiago Pacífico,VIII,Río Jesús María,0.1,3114,78.89,215.7
2007,1250,20,Lerma-Santiago,Desde donde se le unen al Río Jesús María los arroyos Tempisque y Los Leones  hasta la EH Huaynamota II,Lerma Santiago Pacífico,VIII,Río Huaynamota,2.07,2562,604.65,665.6
2007,1251,20,Lerma-Santiago,Desde las EH La Yesca y El Caimán hasta donde se le une el Río Huaynamota,Lerma Santiago Pacífico,VIII,Río Santiago 4,12.1,4035,1479.21,749.4
2007,1252,20,Lerma-Santiago,Desde se une el Río Huaynamota hasta su desembocadura al Océano Pacífico,Lerma Santiago Pacífico,VIII,Río Santiago 5,10431.5,2315,6318.64,1202.8
2007,1801,8,Balsas,Desde el nacimiento del río Atoyac hasta la presa Manuel Avila Camacho (Valsequillo),Balsas,IV,Río Alto Atoyac,403,4135.52,0,448.9
2007,1802,8,Balsas,Desde el nacimeinto del río Amacuzac hasta la EH Atenango del Río,Balsas,IV,Río Amacuzac,1053.4,8903.16,0,2102.4
2007,1803,8,Balsas,Desde el nacimiento del río Tlapaneco hasta la EH Ixcamilpa,Balsas,IV,Río Tlapaneco,18,4981.53,0,1040.9
2007,1804,8,Balsas,Desde el nacimiento del río Nexapa hasta la EH Sta María Coetzala,Balsas,IV,Río Nexapa,744.7,4214.25,0,497.1
2007,1805,8,Balsas,Desde el nacimiento del río Mixteco hasta la EH El Fraile,Balsas,IV,Río Mixteco,93.1,11094.6,0,874.3
2007,1806,8,Balsas,"Desde la presa Manuel A Camacho (Valsequillo) y las EH Atenango del Río, Ixcamilpa, Coetzala y El fraile hasta la EH San Juan Tetelcingo",Balsas,IV,Río Bajo Atoyac,301.3,12222.4,0,423.8
2007,1807,8,Balsas,Desde el nacimiento del río Zitácuaro hasta la EH El Gallo,Balsas,IV,Río Cutzamala,3595.5,10619.1,0,2246.5
2007,1808,8,Balsas,Desde las EH San Juan Tetelcingo y El Gallo hasta la EH La Caimanera,Balsas,IV,Río Medio Balsas,4937.5,21268.4,0,3921.3
2007,1809,8,Balsas,Desde el nacimiento del río Cupatitzio hasta la EH La Pastoría,Balsas,IV,Río Cupatitzio,1834.5,2659.03,0,1118.6
2007,1810,8,Balsas,Desde el nacimiento de corrientes perennes hasta la EH Los Pinzanes,Balsas,IV,Río Tacámbaro,223.5,5495.46,0,917.9
2007,1811,8,Balsas,Desde el nacimiento del río Quitupan hasta la EH Los Panches,Balsas,IV,Río Tepalcatepec,1646.8,11718.7,0,1734
2007,1812,8,Balsas,"Desde las EH La Caimanera, La Pastoría, Los Pinzanes y los Panches hasta su desembocadura al Oceáno Pacífico",Balsas,IV,Río Bajo Balsas,16122.1,13950,10859.5,1261.1
2007,1813,8,Balsas,Cuenca cerrada,Balsas,IV,Río Paracho-Nahuatzen,0.01,848.5,0,83.2
2007,1814,8,Balsas,Cuenca cerrada,Balsas,IV,Río Zirahuén,3,282.61,0,40.2
2007,1815,8,Balsas,Desde el nacimiento del arroyo Xonecuila y los ríos La Barranca y La Malinche hasta su descarga al Lago de Totolcingo (cuenca cerrada),Balsas,IV,Río Libres Oriental,6.6,4912.63,0,346.3
2007,1901,16,Costa Grande de Guerrero,Desde su nacimiento hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río Cofradía,0.32,589.6,92.36,92.68
2007,1902,16,Costa Grande de Guerrero,Desde su nacimiento hasta la EH La Unión,Pacífico Sur,V,Río La Unión 1,4.45,1112.5,261.82,267.45
2007,1903,16,Costa Grande de Guerrero,Desde la EH La Unión hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río La Unión 2,1.23,80.2,271.6,9.83
2007,1904,16,Costa Grande de Guerrero,Desde el nacimiento de un conjunto de corrientes hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río Pontla,0.1,610.4,130.81,130.91
2007,1905,16,Costa Grande de Guerrero,Desde su nacimiento hasta la EH La Salitrera,Pacífico Sur,V,Río Ixtapa 1,0.33,848.3,226.96,227.29
2007,1906,16,Costa Grande de Guerrero,Desde la EH La Salitrera hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río Ixtapa 2,0,25.2,234.44,7.48
2007,1907,16,Costa Grande de Guerrero,Desde el nacimiento de un conjunto de corrientes hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río Zihuatanejo,0.03,313.6,63.52,63.55
2007,1908,16,Costa Grande de Guerrero,Desde su nacimiento hasta la EH San Jeronimito,Pacífico Sur,V,Río San Jeronimito,17.08,745,358.08,375.79
2007,1909,16,Costa Grande de Guerrero,Desde su nacimiento hasta la EH Petatlán,Pacífico Sur,V,Río Petatlán 1,0.2,458.6,350.53,351.35
2007,1910,16,Costa Grande de Guerrero,Desde las EH San Jeronimito y Petatlán hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río Petatlán 2,1.29,121.3,729.14,20.57
2007,1911,16,Costa Grande de Guerrero,Desde el nacimiento de un conjunto de corrientes hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río Tule,1.43,326.7,66.58,68.01
2007,1912,16,Costa Grande de Guerrero,Desde su nacimiento hasta la EH Coyuquilla,Pacífico Sur,V,Río Coyuquilla 1,25.36,529.5,378.32,403.69
2007,1913,16,Costa Grande de Guerrero,Desde la EH Coyuquilla hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río Coyuquilla 2,0.01,56.5,385.89,7.57
2007,1914,16,Costa Grande de Guerrero,Desde el nacimiento de un conjunto de corrientes hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río Porvenir,0.06,194.4,34.77,34.83
2007,1915,16,Costa Grande de Guerrero,Desde su nacimiento hasta la EH San Luis,Pacífico Sur,V,Río San Luis 1,23.81,855.8,711.58,736.4
2007,1916,16,Costa Grande de Guerrero,Desde la EH San Luis hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río San Luis 2,1.01,20,714.57,2.99
2007,1917,16,Costa Grande de Guerrero,Desde el nacimiento de un conjunto de corrientes hasta su desembocadura a la Laguna de Nuxco y al Océano Pacífico,Pacífico Sur,V,Laguna de Nuxco,0.04,337,62.43,62.47
2007,1918,16,Costa Grande de Guerrero,Desde su nacimiento hasta la EH Tecpan,Pacífico Sur,V,Río Tecpan 1,0.49,1183.7,980.48,1013.85
2007,1919,16,Costa Grande de Guerrero,Desde la EH Tecpan hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río Tecpan 2,34.66,209.2,1033.65,54.95
2007,1920,16,Costa Grande de Guerrero,Desde su nacimiento hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río El Tular,0,119.2,24.73,24.73
2007,1921,16,Costa Grande de Guerrero,Desde su nacimiento hasta la EH San Jerónimo,Pacífico Sur,V,Río Atoyac 1,31.83,806.6,806.37,838.22
2007,1922,16,Costa Grande de Guerrero,Desde la EH San Jerónimo hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río Atoyac 2,0.02,102.7,829.94,23.57
2007,1923,16,Costa Grande de Guerrero,Desde el nacimiento de un conjunto de corrientes hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Arroyo Cacaluta,0.25,530.9,98.96,99.21
2007,1924,16,Costa Grande de Guerrero,Desde su nacimiento hasta la EH Coyuca de Benítez,Pacífico Sur,V,Río Coyuca 1,13.16,1302.1,914.29,927.46
2007,1925,16,Costa Grande de Guerrero,Desde la EH Coyuca de Benítez hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río Coyuca 2,0.01,30.1,920.91,6.62
2007,1926,16,Costa Grande de Guerrero,Desde el nacimiento de un conjunto de corrientes hasta su desembocadura a la Laguna de Coyuca y al Océano Pacífico,Pacífico Sur,V,Laguna de Coyuca,14.13,397.1,69.1,83.23
2007,1927,16,Costa Grande de Guerrero,Desde su nacimiento hasta la EH Km 21+000,Pacífico Sur,V,Río La Sabana 1,1.04,306,111.55,112.89
2007,1928,16,Costa Grande de Guerrero,Desde la EH Km 21+000 hasta su desembocadura al Océano Pacífico,Pacífico Sur,V,Río La Sabana 2,0.42,433,154.49,43.06
2007,2001,11,Costa Chica de Guerrero,Desde su nacimiento hasta la EH Agua Salada,Pacífico Sur,V,Río Papagayo 1,1.62,1952.95,696.26,1498.8
2007,2002,11,Costa Chica de Guerrero,Desde su nacimiento hasta la EH Colotlipa,Pacífico Sur,V,Río Petaquillas,23.27,872.46,10.51,50.21
2007,2003,11,Costa Chica de Guerrero,Desde su nacimiento y la EH Colotlipa hasta la EH El Salitre,Pacífico Sur,V,Río Omitlán,238.26,3353.54,574.34,1222.16
2007,2004,11,Costa Chica de Guerrero,Desde las EH Agua Salada y El Salitre hasta la EH La Venta,Pacífico Sur,V,Río Papagayo 2,1750.14,427.6,3337.24,689.19
2007,2005,11,Costa Chica de Guerrero,Desde la EH La Venta hasta la EH La Parota,Pacífico Sur,V,Río Papagayo 3,0.99,625.45,4039.16,713.5
2007,2006,11,Costa Chica de Guerrero,Desde la EH La Parota hasta su desembocadura al mar,Pacífico Sur,V,Río Papagayo 4,66.72,294.24,4101.16,63.01
2007,2007,11,Costa Chica de Guerrero,Desde su nacimiento hasta su desembocadura al mar,Pacífico Sur,V,Río Cortés,265.77,1136.5,280.31,286.08
2007,2008,11,Costa Chica de Guerrero,Desde su nacimiento hasta la EH Nexpa,Pacífico Sur,V,Río Nexpa 1,56.87,1121.96,481.7,552.84
2007,2009,11,Costa Chica de Guerrero,Desde la EH Nexpa hasta su desembocadura al mar,Pacífico Sur,V,Río Nexpa 2,0.19,191.57,553.42,71.74
2007,201,5,B.C. Centro-Oeste,Desde el nacimiento del arroyo Santa Catarina hasta su desembocadura al Océano Pacífico.,Península de Baja California,I,Santa Catarina,0.76,4136.3,37.374,42.371
2007,2010,11,Costa Chica de Guerrero,Desde su nacimiento hasta su desembocadura al mar,Pacífico Sur,V,Río Copala,27.9,917.85,355.52,383.42
2007,2011,11,Costa Chica de Guerrero,Desde su nacimiento hasta la EH Marquelia,Pacífico Sur,V,Río Marquelia 1,10.77,1017.36,715.74,726.67
